UniqueID,TOWNNAME,STATE,Ecoregion,LATITUDE,LONGITUDE,Area_SqKM,ForestCovr,ForestArea,FIA_Plots,FIA_PltDns,FIA_FPlDns,Trees_FIA,Trees_Wit,WT_TreeDns,WT_FTrDns,WT_Method,WT_Year,WT_QualThr,FIA_QualTh,Min_Thrshd,PwrAnal,ag_decline,canopy_cov,clay,drain_clas,elevation,forest_cov,peak_ag,peak_ag_yr,ph_soil,precip,sand,temp_gdd,ruggedness,ASHS_WT,BASSWD_WT,BEECH_WT,BIRCHS_WT,BLKGUM_WT,CEDARS_WT,CHERRY_WT,CHSNUT_WT,CYPRES_WT,ELMS_WT,FIRS_WT,HEMLCK_WT,HICKRY_WT,HORNBM_WT,MAGNOL_WT,MAPLES_WT,OAKS_WT,PINES_WT,POPLAR_WT,SPRUCE_WT,SYCMOR_WT,TAMRAC_WT,TULIP_WT,WALNUT_WT,OTHER_WT,ASHS_FIA,BASSWD_FIA,BEECH_FIA,BIRCHS_FIA,BLKGUM_FIA,CEDARS_FIA,CHERRY_FIA,CHSNUT_FIA,CYPRES_FIA,ELMS_FIA,FIRS_FIA,HEMLCK_FIA,HICKRY_FIA,HORNBM_FIA,MAGNOL_FIA,MAPLES_FIA,OAKS_FIA,PINES_FIA,POPLAR_FIA,SPRUCE_FIA,SYCMOR_FIA,TAMRAC_FIA,TULIP_FIA,WALNUT_FIA,OTHER_FIA,ASHS_CH,BASSWD_CH,BEECH_CH,BIRCHS_CH,BLKGUM_CH,CEDARS_CH,CHERRY_CH,CHSNUT_CH,CYPRES_CH,ELMS_CH,FIRS_CH,HEMLCK_CH,HICKRY_CH,HORNBM_CH,MAGNOL_CH,MAPLES_CH,OAKS_CH,PINES_CH,POPLAR_CH,SPRUCE_CH,SYCMOR_CH,TAMRAC_CH,TULIP_CH,WALNUT_CH,OTHER_CH,SorDist,EucDist,Shan_wt,Shan_fia,Shan_dif,Simp_wt,Simp_fia,Simp_dif,tempdiff,tempdiff_i,N_khy_1850_i,N_khy_2000_i,N_to_1984_i,N_to_2000_i,N_khy_1850,N_khy_2000,N_to_1984,N_to_2000,envPCA1,envPCA2
168,Newport,NH,ADIRON,43.37,-72.21,113.8535463,0.825754941,94.0151284,3,0.02634964,0.031909758,88,491,4.312557806,5.222563734,lotting/PLS section,1790,0.95,0.9,0.9,WT,-0.00588722,77.8586,5.8863,somewhat excessively drained,332.694,0.825755,0.606351,1870,4.8,104.723,63.5286,3000.01,69.9907,0.026477,0,0.389002,0.034623,0,0,0,0,0,0.014257,0.002037,0.283096,0,0.016293,0,0.07332,0,0.022403,0.002037,0.136456,0,0,0,0,0,0,0,0.01010101,0.167748918,0,0,0,0,0,0,0.01010101,0.038672439,0,0,0,0.346897547,0.090909091,0.261760462,0.038095238,0.035714286,0,0,0,0,0,-0.026477,0,-0.37890099,0.133125918,0,0,0,0,0,-0.014257,0.00806401,-0.244423561,0,-0.016293,0,0.273577547,0.090909091,0.239357462,0.036058238,-0.100741714,0,0,0,0,0,0.781092375,0.611650515,5.147575,5.461326,0.313750918,3.870858,4.353751,0.482893351,2.492964044,2.47078664,6.640797592,11.3935705,1002.968176,1179.286428,8.33602,12.796248,1217.198576,1416.610072,-0.292967895,0.090992487
169,Hartford,NY,BROAD,43.3624,-73.422,112.6865981,0.474103299,53.42508796,2,0.017748339,0.037435596,77,116,1.029403691,2.171264558,deeds,1799,0.85,0.85,0.85,N,-0.00462547,36.9137,26.3,somewhat excessively drained,130.648,0.474103,0.683136,1880,5.63951,101.344,26.6019,3237.19,72.181,0.060345,0.086207,0.293103,0.008621,0,0,0,0,0,0.043103,0,0.284483,0,0.008621,0,0.206897,0.008621,0,0,0,0,0,0,0,0,0.017241379,0.034936479,0,0.00862069,0,0.034482759,0,0,0,0.297640653,0,0,0,0,0,0.077586207,0.210526316,0.129310345,0.189655172,0,0,0,0,0,0,-0.043103621,-0.051270521,-0.293103,-3.10E-07,0,0.034482759,0,0,0,0.254537653,0,-0.284483,0,-0.008621,0,-0.129310793,0.201905316,0.129310345,0.189655172,0,0,0,0,0,0,0.80989134,0.58953933,5.3789,6.117638,0.738737862,4.488324,5.143971,0.655646541,2.362318841,2.185553939,6.873419715,12.16389147,1044.978732,1233.315293,8.33602,12.796248,1217.198576,1416.610072,0.467775376,-0.434272078
170,Hadley,NY,ADIRON,43.3583,-73.7717,161.0313766,0.909587433,146.4721165,9,0.055889729,0.061445142,280,310,1.925090666,2.116443781,lotting/PLS section,1810,0.95,0.95,0.95,WT & FIA,-0.00478028,91.2892,7.16318,somewhat excessively drained,351.87,0.909587,0.340405,1880,5.45673,119.678,58.3026,2948.91,106.604,0.012903,0,0.283871,0.051613,0,0,0,0,0,0,0,0.254839,0.006452,0.009677,0,0.058065,0.2,0.093548,0,0.029032,0,0,0,0,0,0.030558099,0.006944444,0.09482906,0.177650081,0,0,0.006944444,0,0,0,0,0.122698413,0.003703704,0.004444444,0,0.172769638,0.146111111,0.202096561,0.03125,0,0,0,0,0,0,0.017655099,0.006944444,-0.18904194,0.126037081,0,0,0.006944444,0,0,0,0,-0.132140587,-0.002748296,-0.005232556,0,0.114704638,-0.053888889,0.108548561,0.03125,-0.029032,0,0,0,0,0,0.412084268,0.314944118,6.073519,7.56882,1.495301614,4.96384,6.680557,1.716717794,2.273060838,2.037101802,6.760477128,12.2053136,1034.449033,1223.552754,7.302346,12.628217,1088.125939,1286.903116,-0.148259221,0.083192699
171,DANBY,VT,ADIRON,43.3517,-73.0367,106.4271245,0.809588242,86.16214862,3,0.028188303,0.034818073,89,180,1.691298161,2.089084394,lotting/PLS section,1795,0.95,0.9,0.9,N,-0.00343661,73.5535,8.96726,somewhat excessively drained,514.545,0.809588,0.532666,1880,5.55486,134.907,59.7303,2592.81,175.781,0.011111,0.038889,0.455555,0.05,0,0,0.016667,0,0,0.005556,0,0.016667,0,0.027778,0,0.166667,0,0,0,0.177778,0,0,0,0,0.033333,0.179583333,0,0,0.232083333,0,0,0.010416667,0,0,0.02375,0,0,0,0.041666667,0,0.414583333,0.010416667,0,0.077083333,0.010416667,0,0,0,0,0,0.168472333,-0.038889,-0.455555,0.182083333,0,0,-0.006250333,0,0,0.018194,0,-0.016667,0,0.013888667,0,0.247916333,0.010416667,0,0.077083333,-0.167361333,0,0,0,0,-0.033333,0.718054808,0.606674964,5.30245,4.825098,-0.477351552,3.656063,3.751505,0.095441026,2.469186459,2.346001907,6.96691143,12.07024324,1051.630914,1238.422701,8.33602,12.796248,1217.198576,1416.610072,-0.037987444,0.436694664
172,MOUNT TABOR,VT,ADIRON,43.351,-72.965,112.5468468,0.965957889,108.7155146,6,0.053311134,0.055189915,190,204,1.812578546,1.876457107,deeds,1804,0.95,0.95,0.95,FIA,-0.00344428,86.9067,6.47619,somewhat excessively drained,616.607,0.965958,0.532755,1880,4.81005,145.328,71.388,2415.98,173.844,0.02451,0.014706,0.348038,0.029412,0,0,0,0,0,0.058824,0,0.308823,0.009804,0.009804,0,0.142157,0.004902,0.009804,0.004902,0.019608,0,0,0,0.014706,0,0.011111111,0,0.296428571,0.290121453,0,0,0.017063492,0,0,0,0.027777778,0.048148148,0,0,0,0.267285955,0,0,0,0.042063492,0,0,0,0,0,-0.013398889,-0.014706,-0.051609429,0.260709453,0,0,0.017063492,0,0,-0.058824,0.027777778,-0.260674852,-0.009804,-0.009804,0,0.125128955,-0.004902,-0.009804,-0.004902,0.022455492,0,0,0,-0.014706,0,0.453135169,0.400271586,5.801782,4.808865,-0.992917009,4.118782,4.020004,-0.098777976,2.469186459,2.372874222,6.971247959,12.04058999,1051.218816,1237.551146,8.33602,12.796248,1217.198576,1416.610072,-0.219752405,0.70535651
174,PAWLET,VT,ADIRON,43.3467,-73.1733,113.4237915,0.669245418,75.90835274,3,0.026449477,0.039521342,88,819,7.220707305,10.78932648,lotting/PLS section,1796,0.95,0.9,0.9,WT,-0.00344361,58.5394,12.3971,somewhat excessively drained,290.551,0.669245,0.533634,1880,5.36209,112.672,39.5712,2956.34,103.569,0.039072,0.026862,0.494505,0.050061,0,0.004884,0.001221,0,0,0.010989,0,0.067155,0.009768,0.046398,0,0.179487,0.043956,0.007326,0.004884,0.007326,0.004884,0,0,0,0.001221,0.113095238,0.010416667,0.011904762,0.071428571,0,0,0.011904762,0,0,0,0,0,0.072916667,0.104166667,0,0.415178571,0.072916667,0.010416667,0.010416667,0,0,0,0,0,0.095238095,0.074023238,-0.016445333,-0.482600238,0.021367571,0,-0.004884,0.010683762,0,0,-0.010989,0,-0.067155,0.063148667,0.057768667,0,0.235691571,0.028960667,0.003090667,0.005532667,-0.007326,-0.004884,0,0,0,0.094017095,0.594284369,0.562626973,5.769757,6.615975,0.846217773,3.442367,4.516111,1.073744385,2.469186459,2.290338258,6.960190558,12.12410798,1052.563065,1240.225149,8.33602,12.796248,1217.198576,1416.610072,0.093017934,-0.017657647
175,Unity,NH,ADIRON,43.295,-72.2583,97.30040488,0.893121086,86.9010433,5,0.051387248,0.057536709,180,153,1.572449778,1.760623281,deeds,1774,0.95,0.9,0.9,FIA,-0.00588722,84.0456,6.84232,somewhat excessively drained,393.129,0.893121,0.606351,1870,4.82799,111.028,67.1618,3002.04,90.0647,0,0.026144,0.647058,0.052288,0,0,0,0,0,0.013072,0.006536,0.143791,0,0.013072,0,0.026144,0.006536,0.006536,0,0.058824,0,0,0,0,0,0.050833333,0,0.090833333,0.13969621,0,0,0.013695652,0,0,0,0,0.163141026,0,0.039057971,0,0.2096767,0.109347826,0.163333333,0.020384615,0,0,0,0,0,0,0.050833333,-0.026144,-0.556224667,0.08740821,0,0,0.013695652,0,0,-0.013072,-0.006536,0.019350026,0,0.025985971,0,0.1835327,0.102811826,0.156797333,0.020384615,-0.058824,0,0,0,0,0,0.660799836,0.628060663,3.611348,7.927837,4.316488359,2.235181,7.057541,4.822359951,2.492964044,2.470690402,6.815912306,11.53963957,1024.33643,1203.078311,8.33602,12.796248,1217.198576,1416.610072,-0.273704991,0.205588093
179,Benson Tract,NY,ADIRON,43.2817,-74.4183,254.7198579,0.97796991,249.1083566,9,0.035332934,0.036128856,245,223,0.875471594,0.895192771,lotting/PLS section,1795,0.95,0.9,0.9,FIA,-0.000251021,94.0623,4.08317,somewhat excessively drained,558.309,0.97797,0.0323474,1880,5.10019,132.35,64.9991,2662.54,112.557,0.004484,0,0.35426,0.040359,0,0,0,0,0,0.004484,0.022422,0.139013,0,0,0,0.06278,0,0,0,0.336323,0,0,0,0,0.035874,0.019618491,0,0.350795806,0.088465466,0,0,0.002923977,0,0,0,0,0.110581474,0,0,0,0.406909008,0,0,0.005291005,0.015414773,0,0,0,0,0,0.015134491,0,-0.003464194,0.048106466,0,0,0.002923977,0,0,-0.004484,-0.022422,-0.028431526,0,0,0,0.344129008,0,0,0.005291005,-0.320908227,0,0,0,0,-0.035874,0.415584655,0.476042899,4.78155,3.965512,-0.81603805,3.768778,3.232625,-0.536152539,2.038198006,1.680124709,6.608265737,12.27025896,1016.985642,1207.332893,7.302346,12.628217,1088.125939,1286.903116,-0.227398939,0.376546643
180,RUPERT,VT,ADIRON,43.267,-73.183,117.3554264,0.806244296,94.61714314,4,0.034084491,0.042275637,90,241,2.053590596,2.547107131,lotting/PLS section,1795,0.95,0.9,0.9,WT,-0.00328873,72.014,9.03161,somewhat excessively drained,427.159,0.806244,0.359871,1880,5.31501,126.269,51.4639,2869.11,148.149,0.024896,0.008299,0.605808,0.016598,0,0,0,0,0,0.008299,0,0,0.004149,0.008299,0,0.26971,0.024896,0,0.008299,0.004149,0,0,0,0,0.016598,0.059103261,0,0.185148903,0.171783426,0,0,0,0,0,0,0,0,0.010869565,0.072737069,0,0.480867521,0.00862069,0.010869565,0,0,0,0,0,0,0,0.034207261,-0.008299,-0.420659097,0.155185426,0,0,0,0,0,-0.008299,0,0,0.006720565,0.064438069,0,0.211157521,-0.01627531,0.010869565,-0.008299,-0.004149,0,0,0,0,-0.016598,0.482578408,0.501870521,3.259487,4.323358,1.063871635,2.263225,3.2882,1.024975265,2.469186459,2.276845325,7.108928109,12.22402567,1070.835974,1260.230455,8.33602,12.796248,1217.198576,1416.610072,-0.025973119,0.305448585
181,DORSET,VT,ADIRON,43.2567,-73.0567,123.4231875,0.862294006,106.4270748,3,0.024306616,0.028188316,106,431,3.492050471,4.049721378,lotting/PLS section,1800,0.95,0.85,0.85,WT,-0.0032878,76.2879,9.6414,somewhat excessively drained,481.449,0.862294,0.361294,1880,5.68883,134.818,52.555,2729.46,185.049,0.023202,0.025522,0.524363,0.039443,0,0,0,0,0,0.039443,0,0.011601,0.00232,0.00232,0,0.257541,0.018561,0.00232,0,0.027842,0,0,0,0.00464,0.020882,0,0,0.133333333,0.299976996,0,0,0.234644582,0,0,0,0.074074074,0,0,0,0,0.257971014,0,0,0,0,0,0,0,0,0,-0.023202,-0.025522,-0.391029667,0.260533996,0,0,0.234644582,0,0,-0.039443,0.074074074,-0.011601,-0.00232,-0.00232,0,0.000430014,-0.018561,-0.00232,0,-0.027842,0,0,0,-0.00464,-0.020882,0.569682667,0.534603458,4.469191,4.537245,0.06805416,2.879246,4.257891,1.378644627,2.469186459,2.329101187,7.149163999,12.19877997,1074.111993,1263.107022,8.33602,12.796248,1217.198576,1416.610072,0.038862865,0.401267615
183,Argyle,NY,BROAD,43.243,-73.47,199.0710879,0.489474636,97.44024832,3,0.015069993,0.030788099,107,422,2.119845751,4.330859242,deeds,1765,0.85,0.85,0.85,WT,-0.00462558,39.8255,17.5965,somewhat excessively drained,154.8,0.489475,0.683126,1880,5.50657,100.609,32.6596,3210.26,66.6954,0.033175,0.004739,0.327014,0.059242,0,0,0,0.052133,0,0.018957,0,0.168246,0.014218,0.056872,0,0.111374,0.094787,0.026066,0.016588,0,0,0.00237,0,0.014218,0,0.08531746,0.008130081,0.097222222,0.106707317,0,0,0.031746032,0,0,0,0,0.089430894,0.008130081,0.079945799,0,0.208478513,0.127951994,0.047619048,0.077574526,0,0,0,0,0,0.031746032,0.05214246,0.003391081,-0.229791778,0.047465317,0,0,0.031746032,-0.052133,0,-0.018957,0,-0.078815106,-0.006087919,0.023073799,0,0.097104513,0.033164994,0.021553048,0.060986526,0,0,-0.00237,0,-0.014218,0.031746032,0.402373503,0.290830771,8.410726,10.214555,1.803828691,5.919176,8.867206,2.948029609,2.362318841,2.149902423,7.071983213,12.30187631,1069.694255,1260.477191,8.33602,12.796248,1217.198576,1416.610072,0.221106027,-0.338467838
186,LONDONDERRY,VT,ADIRON,43.191,-72.763,162.2602728,0.877481515,142.38039,5,0.03081469,0.035117196,139,203,1.251076413,1.42575814,deeds,1790,0.95,0.9,0.9,N,-0.00584044,83.0568,7.01085,somewhat excessively drained,495.21,0.877482,0.623109,1850.28,4.8,129.096,58.8906,2473.34,112.745,0.004926,0,0.206897,0.17734,0,0,0,0,0,0.004926,0.004926,0.285714,0,0,0,0.059113,0,0,0,0.251232,0,0,0,0,0.004926,0.058333333,0,0.136111111,0.050265957,0,0,0.039658949,0,0,0,0.183213392,0.004255319,0,0,0,0.3789911,0,0.042287234,0.004255319,0.096745932,0,0,0,0,0.005882353,0.053407333,0,-0.070785889,-0.127074043,0,0,0.039658949,0,0,-0.004926,0.178287392,-0.281458681,0,0,0,0.3198781,0,0.042287234,0.004255319,-0.154486068,0,0,0,0,0.000956353,0.63873068,0.514401064,5.00069,6.237437,1.236746808,4.492418,4.66312,0.170701303,2.480312475,2.436339142,7.277829849,12.14970372,1085.934705,1274.315006,8.33602,12.796248,1217.198576,1416.610072,-0.161035347,0.364085324
188,MANCHESTER,VT,ADIRON,43.18,-73.0767,109.5192169,0.765353797,83.82094847,2,0.018261635,0.023860384,77,119,1.086567302,1.419692835,lotting/PLS section,1807,0.95,0.85,0.85,N,-0.00328596,69.9612,9.05539,somewhat excessively drained,454.473,0.765354,0.359179,1880,5.64848,136.727,57.0769,2763.99,230.758,0.008403,0.016807,0.369748,0.092437,0,0,0,0,0,0.042017,0,0.109244,0,0.016807,0,0.151261,0.02521,0,0,0.168067,0,0,0,0,0,0,0,0.396621622,0.195608108,0,0,0.027027027,0,0,0,0,0,0.013513514,0.040540541,0,0.207094595,0.027027027,0.040540541,0.027027027,0.025,0,0,0,0,0,-0.008403,-0.016807,0.026873622,0.103171108,0,0,0.027027027,0,0,-0.042017,0,-0.109244,0.013513514,0.023733541,0,0.055833595,0.001817027,0.040540541,0.027027027,-0.143067,0,0,0,0,0,0.31953734,0.229909645,6.164257,5.557219,-0.607038021,4.731368,4.085877,-0.645490468,2.469186459,2.311831099,7.290598351,12.30079632,1091.998105,1282.744395,8.33602,12.796248,1217.198576,1416.610072,-0.01571659,0.5684125
189,Henniker,NH,ADIRON,43.1717,-71.8217,113.6694799,0.81578989,92.73041251,3,0.026392309,0.032351846,126,152,1.337210307,1.639160184,lotting/PLS section,1753,0.95,0.9,0.9,N,-0.00551968,75.4961,4.98514,somewhat excessively drained,232.276,0.81579,0.564964,1870,4.90323,116.85,66.2351,3066.56,71.8481,0,0,0.447368,0.019737,0,0,0,0.006579,0,0,0,0.210526,0,0,0,0.118421,0.111842,0.059211,0,0.026316,0,0,0,0,0,0,0,0.044776119,0.086588335,0,0,0,0,0,0,0,0.120779083,0,0.007092199,0,0.348373381,0.289307011,0.098108747,0,0.004975124,0,0,0,0,0,0,0,-0.402591881,0.066851335,0,0,0,-0.006579,0,0,0,-0.089746917,0,0.007092199,0,0.229952381,0.177465011,0.038897747,0,-0.021340876,0,0,0,0,0,0.520258673,0.510918595,4.754837,5.061466,0.306629453,3.628147,4.186676,0.558529205,2.492964044,2.477716134,6.529533162,11.01726888,986.7234379,1157.391297,8.33602,12.796248,1217.198576,1416.610072,-0.362593285,0.005851128
190,SANDGATE,VT,ADIRON,43.17,-73.1983,109.8613227,0.947603834,104.1050106,4,0.036409538,0.038422742,127,275,2.503155734,2.641563536,lotting/PLS section,1815,0.95,0.9,0.9,WT,-0.00328804,84.0313,22.8608,somewhat excessively drained,487.514,0.947604,0.35968,1880,5.47996,136.171,46.0813,2821.97,139.491,0.04,0.025455,0.345455,0.130909,0,0,0,0,0,0,0,0,0.007273,0.010909,0,0.163636,0.225455,0.003636,0.010909,0.029091,0,0,0,0.007273,0,0.064814815,0,0.102598566,0.059547084,0,0,0.018518519,0,0,0,0,0,0.007575758,0.053240741,0,0.544585641,0.092517921,0.032407407,0,0.024193548,0,0,0,0,0,0.024814815,-0.025455,-0.242856434,-0.071361916,0,0,0.018518519,0,0,0,0,0,0.000302758,0.042331741,0,0.380949641,-0.132937079,0.028771407,-0.010909,-0.004897452,0,0,0,-0.007273,0,0.495689133,0.480925237,5.936485,4.944695,-0.991789689,4.596976,3.046209,-1.550766987,2.469186459,2.25900489,7.282026018,12.34231715,1092.682149,1284.13238,8.33602,12.796248,1217.198576,1416.610072,0.358504467,0.182821489
191,WINHALL,VT,ADIRON,43.1667,-72.9333,113.3790267,0.915741174,103.8258431,5,0.044099867,0.048157567,228,144,1.27007617,1.386937931,lotting/PLS section,1773,0.95,0.9,0.9,FIA,-0.00328687,84.0751,6.50458,somewhat excessively drained,579.886,0.915741,0.359272,1879.99,4.8,141.969,70.9905,2453.36,111.859,0,0,0.479167,0.097222,0,0,0,0,0,0,0.020833,0.159722,0,0,0,0.041667,0,0,0,0.173611,0,0.006944,0,0,0.020833,0.032610837,0,0.127126437,0.158448136,0,0,0,0,0,0.004761905,0.13124424,0.014285714,0,0,0,0.414119267,0,0,0,0.117403464,0,0,0,0,0,0.032610837,0,-0.352040563,0.061226136,0,0,0,0,0,0.004761905,0.11041124,-0.145436286,0,0,0,0.372452267,0,0,0,-0.056207536,0,-0.006944,0,0,-0.020833,0.581462175,0.551789731,4.501088,5.129491,0.62840279,3.362956,4.080624,0.71766768,2.480312475,2.367781775,7.333041007,12.26831808,1095.208529,1285.465493,8.33602,12.796248,1217.198576,1416.610072,-0.243174657,0.447883101
196,SUNDERLAND,VT,ADIRON,43.085,-73.0483,117.5505385,0.936339787,110.0672461,5,0.042534897,0.045426775,283,219,1.863028472,1.989692735,lotting/PLS section,1816,0.95,0.9,0.9,WT & FIA,-0.00328596,88.5861,7.24497,somewhat excessively drained,617.045,0.93634,0.359179,1880,5.03031,154.809,67.0033,2559,227.009,0,0,0.283105,0.182648,0,0,0.018265,0,0,0,0.027397,0.086758,0,0,0,0.054795,0.004566,0,0.009132,0.324201,0,0,0,0,0.009132,0,0,0.085499316,0.280502903,0,0,0,0,0,0,0.075877046,0.047058824,0,0,0,0.356056852,0,0,0,0.152265333,0,0,0,0,0.002739726,0,0,-0.197605684,0.097854903,0,0,-0.018265,0,0,0,0.048480046,-0.039699176,0,0,0,0.301261852,-0.004566,0,-0.009132,-0.171935667,0,0,0,0,-0.006392274,0.447596525,0.416352277,5.399143,4.839223,-0.559919966,4.339971,4.099493,-0.240477426,2.469186459,2.310266867,7.468350879,12.40831059,1114.207348,1306.815197,8.33602,12.796248,1217.198576,1416.610072,-0.135132954,0.843660902
199,ARLINGTON,VT,ADIRON,43.077,-73.218,106.8136457,0.884022312,94.42564605,3,0.028086299,0.03177103,78,573,5.364483128,6.068266662,lotting/PLS section,1809,0.95,0.9,0.9,WT,-0.00328659,77.8533,14.7482,somewhat excessively drained,416.456,0.884022,0.35933,1880,5.60553,130.754,49.886,2856.38,180.004,0.017452,0.010471,0.364747,0.09075,0,0,0.00349,0.033159,0,0.008726,0,0.006981,0.001745,0.041885,0,0.137871,0.239092,0.005236,0.006981,0.010471,0.00349,0,0,0.008726,0.008726,0.115039282,0,0.239057239,0.172278339,0,0,0,0,0,0,0,0,0,0.018518519,0,0.426487093,0.018518519,0,0,0.01010101,0,0,0,0,0,0.097587282,-0.010471,-0.125689761,0.081528339,0,0,-0.00349,-0.033159,0,-0.008726,0,-0.006981,-0.001745,-0.023366481,0,0.288616093,-0.220573481,-0.005236,-0.006981,-0.00036999,-0.00349,0,0,-0.008726,-0.008726,0.467731448,0.407499672,6.582558,4.269285,-2.313272906,4.520637,3.536801,-0.983835475,2.469186459,2.242114505,7.435799213,12.44946871,1112.83148,1306.156713,8.33602,12.796248,1217.198576,1416.610072,0.141676209,0.310473768
201,TOWNSHEND,VT,ADIRON,43.065,-72.6583,112.4545454,0.90789916,102.0973873,4,0.035569927,0.03917828,133,149,1.324979791,1.459390921,lotting/PLS section,1782,0.95,0.9,0.9,N,-0.00584957,83.4205,6.41859,somewhat excessively drained,365.567,0.907899,0.623749,1850,4.8,124.26,71.2153,2693.47,105.01,0.033557,0.006711,0.382551,0.04698,0,0,0,0,0,0.006711,0,0.335571,0,0.020134,0,0.114094,0.006711,0,0,0.04698,0,0,0,0,0,0.013899614,0,0.18300319,0.179654851,0,0.006756757,0.013513514,0,0,0,0,0.232512833,0,0.006578947,0,0.212637499,0.020092461,0.091312741,0,0.040037594,0,0,0,0,0,-0.019657386,-0.006711,-0.19954781,0.132674851,0,0.006756757,0.013513514,0,0,-0.006711,0,-0.103058167,0,-0.013555053,0,0.098543499,0.013381461,0.091312741,0,-0.006942406,0,0,0,0,0,0.356182822,0.295309202,4.76975,6.671917,1.902167899,3.596457,5.686586,2.090128633,2.480312475,2.425350039,7.510580195,12.25899666,1113.457944,1303.795723,8.33602,12.796248,1217.198576,1416.610072,-0.326416977,0.253745876
202,WESTMINSTER,VT,ADIRON,43.0534,-72.514,116.3931285,0.828738681,96.4594878,7,0.060141007,0.072569326,292,746,6.409313071,7.733816725,lotting/PLS section,1793,0.95,0.95,0.95,WT & FIA,-0.00584957,76.2035,14.0185,somewhat excessively drained,281.194,0.828739,0.623749,1850,4.99149,114.938,43.0863,2926.32,93.3223,0.006702,0.022788,0.32976,0.060322,0,0,0.005362,0.017426,0,0.009383,0,0.312333,0,0,0,0.155496,0.030831,0.042895,0.002681,0,0,0,0,0.002681,0.00134,0.014321518,0.003759398,0.039201135,0.284269529,0,0,0,0,0,0,0,0.232836548,0,0,0,0.180320996,0.159527447,0.085763428,0,0,0,0,0,0,0,0.007619518,-0.019028602,-0.290558865,0.223947529,0,0,-0.005362,-0.017426,0,-0.009383,0,-0.079496452,0,0,0,0.024824996,0.128696447,0.042868428,-0.002681,0,0,0,0,-0.002681,-0.00134,0.427956919,0.400961553,5.658565,5.573585,-0.084980198,4.203399,4.948094,0.744694408,2.480312475,2.437498786,7.473508953,12.15271166,1107.04701,1295.792445,8.33602,12.796248,1217.198576,1416.610072,0.060923376,0.011201577
204,Easton,NY,BROAD,43.0245,-73.5377,183.900864,0.403061924,74.123436,3,0.016313137,0.040473029,76,213,1.158232731,2.873585083,lotting/PLS section,1794,0.85,0.85,0.85,N,-0.0046282,34.7117,12.6347,somewhat excessively drained,137.132,0.403062,0.683051,1880,5.72362,100.638,38.2687,3279.01,69.1211,0.00939,0.018779,0.122066,0.037559,0,0,0,0.075117,0,0.014085,0,0.042254,0.032864,0.018779,0,0.173709,0.366197,0.065728,0.023474,0,0,0,0,0,0,0,0,0,0.212121212,0,0,0.094819159,0,0,0.049910873,0,0,0.039215686,0.019607843,0,0.197027198,0.049910873,0.11543327,0.049910873,0,0,0,0,0,0.172043011,-0.00939,-0.018779,-0.122066,0.174562212,0,0,0.094819159,-0.075117,0,0.035825873,0,-0.042254,0.006351686,0.000828843,0,0.023318198,-0.316286127,0.04970527,0.026436873,0,0,0,0,0,0.172043011,0.583891335,0.443739823,7.481849,7.982842,0.500993404,5.129339,6.890609,1.761270232,2.362318841,2.116717702,7.395334508,12.51845436,1112.536478,1307.210846,8.33602,12.796248,1217.198576,1416.610072,0.077954729,-0.348867785
206,Malta,NY,BROAD,42.9953,-73.6743,199.4713087,0.509394544,101.6095963,3,0.015039757,0.02952477,65,202,1.012676967,1.988001207,lotting/PLS section,1792,0.85,0.85,0.85,N,-0.00517934,48.7895,11.8769,somewhat excessively drained,91.8448,0.509395,0.633615,1880,5.76907,101.005,45.0084,3346.43,31.6753,0.064356,0.00495,0.069307,0,0,0,0.009901,0.079208,0,0.069307,0,0.00495,0.00495,0.009901,0,0.044554,0.311882,0.311882,0,0,0.014851,0,0,0,0,0.037037037,0.013888889,0.055555556,0.055555556,0,0,0,0,0,0,0,0.013888889,0.018518519,0,0,0.43115942,0.055555556,0.289855072,0,0,0,0.028985507,0,0,0,-0.027318963,0.008938889,-0.013751444,0.055555556,0,0,-0.009901,-0.079208,0,-0.069307,0,0.008938889,0.013568519,-0.009901,0,0.38660542,-0.256326444,-0.022026928,0,0,-0.014851,0.028985507,0,0,0,0.502592531,0.482029129,6.331248,5.056999,-1.274248998,4.607478,3.544662,-1.062815749,2.362318841,2.058363081,7.378219841,12.54048925,1112.075354,1307.22816,8.33602,12.796248,1217.198576,1416.610072,-0.015746159,-0.519010267
